Time,Open,High,Low,Close,Volume,tic
2022-04-28 13:00:00,194.477,197.462,194.465,196.32,3768420,NVDA
2022-04-28 12:00:00,188.445,191.478,187.523,191.205,2626763,NVDA
2022-04-28 11:00:00,186.44,190.849,186.054,189.806,3660876,NVDA
2022-04-28 10:00:00,188.465,189.27,185.695,185.859,3004019,NVDA
2022-04-28 09:00:00,189.354,192.937,187.463,188.617,5656774,NVDA
2022-04-27 15:00:00,184.739,185.085,183.627,184.182,1903397,NVDA
2022-04-27 14:00:00,186.222,187.352,185.745,186.45,1424971,NVDA
2022-04-27 13:00:00,188.205,188.451,184.956,186.689,2350153,NVDA
2022-04-27 12:00:00,185.469,188.871,184.476,188.537,2228567,NVDA
2022-04-27 11:00:00,184.409,186.933,184.326,185.684,2702046,NVDA
2022-04-27 10:00:00,189.484,190.989,183.227,183.563,4879983,NVDA
2022-04-27 09:00:00,185.788,191.478,185.055,189.317,5678356,NVDA
2022-04-26 15:00:00,191.302,191.698,188.162,188.646,3034970,NVDA
2022-04-26 14:00:00,189.803,191.508,189.131,191.08,2800330,NVDA
2022-04-26 13:00:00,191.986,192.088,189.321,189.536,2141760,NVDA
2022-04-26 12:00:00,188.085,191.398,188.082,190.955,3468499,NVDA
2022-04-26 11:00:00,188.335,188.731,186.504,188.023,3933876,NVDA
2022-04-26 10:00:00,191.142,191.234,187.703,189.262,5413928,NVDA
2022-04-26 09:00:00,196.976,197.682,190.32,191.208,5999655,NVDA
2022-04-25 15:00:00,195.717,196.953,193.696,196.769,3115332,NVDA
2022-04-25 14:00:00,194.309,196.593,193.526,196.459,2556563,NVDA
2022-04-25 13:00:00,193.669,195.264,192.917,194.669,2298567,NVDA
2022-04-25 12:00:00,192.551,195.244,191.823,194.482,3055737,NVDA
2022-04-25 11:00:00,194.469,195.854,192.597,194.167,3781965,NVDA
2022-04-25 10:00:00,192.181,196.723,191.209,196.349,4977560,NVDA
2022-04-25 09:00:00,191.771,196.303,190.759,192.154,8388379,NVDA
2022-04-22 15:00:00,195.428,196.973,194.845,195.73,2688165,NVDA
2022-04-22 14:00:00,196.097,197.762,195.61,196.629,2124637,NVDA
2022-04-22 13:00:00,197.391,198.191,196.513,196.854,2025593,NVDA
2022-04-22 12:00:00,198.645,199.051,197.583,198.317,2280019,NVDA
2022-04-22 11:00:00,200.423,203.197,199.36,201.635,3334519,NVDA
2022-04-22 10:00:00,201.511,204.275,198.441,199.306,4601263,NVDA
2022-04-22 09:00:00,202.98,204.655,197.073,201.394,8090049,NVDA
2022-04-21 15:00:00,203.045,203.097,200.589,201.574,2698834,NVDA
2022-04-21 14:00:00,203.849,203.856,200.299,203.121,4339724,NVDA
2022-04-21 13:00:00,206.786,207.922,204.452,207.638,4348421,NVDA
2022-04-21 12:00:00,209.873,210.683,208.152,208.438,3087830,NVDA
2022-04-21 11:00:00,213.559,214.755,213.126,213.332,2015568,NVDA
2022-04-21 10:00:00,217.57,218.142,214.155,216.729,3344209,NVDA
2022-04-21 09:00:00,216.766,223.696,216.672,217.528,5789579,NVDA
2022-04-20 15:00:00,213.199,215.135,213.116,214.711,2203237,NVDA
2022-04-20 14:00:00,215.302,215.872,213.945,214.251,1367836,NVDA
2022-04-20 13:00:00,214.068,216.239,214.005,214.886,2044542,NVDA
2022-04-20 12:00:00,213.339,214.126,211.777,212.453,2181190,NVDA
2022-04-20 11:00:00,217.854,217.882,214.215,214.811,2143696,NVDA
2022-04-20 10:00:00,217.745,218.301,214.515,216.938,4195509,NVDA
2022-04-20 09:00:00,224.847,226.477,217.661,217.738,5747051,NVDA
2022-04-19 15:00:00,220.991,222.106,219.929,221.714,2496231,NVDA
2022-04-19 14:00:00,221.041,221.109,218.88,219.606,1913001,NVDA
2022-04-19 13:00:00,221.176,221.508,220.059,220.2,1613715,NVDA
2022-04-19 12:00:00,222.43,222.466,220.918,220.999,1712107,NVDA
2022-04-19 11:00:00,222.31,222.887,221.197,222.523,3018372,NVDA
2022-04-19 10:00:00,217.245,221.079,217.022,220.395,4812992,NVDA
2022-04-19 09:00:00,217.025,218.182,212.916,217.348,6460096,NVDA
2022-04-18 15:00:00,218.284,218.671,217.012,217.338,2350559,NVDA
2022-04-18 14:00:00,219.183,220.659,218.171,219.677,3314740,NVDA
2022-04-18 13:00:00,214.098,216.273,213.436,215.82,2445681,NVDA
2022-04-18 12:00:00,215.187,215.234,212.277,212.393,1670959,NVDA
2022-04-18 11:00:00,216.746,217.731,214.115,214.451,2302441,NVDA
2022-04-18 10:00:00,212.43,218.711,211.438,217.648,4751857,NVDA
2022-04-18 09:00:00,211.781,215.384,210.569,212.464,5218571,NVDA
2022-04-14 15:00:00,214.048,215.155,213.795,214.371,2024211,NVDA
2022-04-14 14:00:00,216.466,217.442,215.813,216.234,1893854,NVDA
2022-04-14 13:00:00,216.406,216.633,215.284,215.48,1607512,NVDA
2022-04-14 12:00:00,216.626,216.952,215.384,215.61,1690202,NVDA
2022-04-14 11:00:00,216.376,218.221,215.773,217.708,2645588,NVDA
2022-04-14 10:00:00,219.982,220.779,216.313,217.208,5130560,NVDA
2022-04-14 09:00:00,224.817,227.542,219.599,220.035,7587874,NVDA
2022-04-13 15:00:00,221.648,222.877,220.978,222.618,2363319,NVDA
2022-04-13 14:00:00,219.431,220.719,219.17,220.54,1606433,NVDA
2022-04-13 13:00:00,221.061,221.448,219.979,220.46,1373819,NVDA
2022-04-13 12:00:00,221.441,221.448,219.949,220.275,1554730,NVDA
2022-04-13 11:00:00,219.862,224.775,219.849,221.893,2664412,NVDA
2022-04-13 10:00:00,216.97,221.838,216.672,220.515,4534556,NVDA
2022-04-13 09:00:00,217.065,221.009,214.325,216.943,6893141,NVDA
2022-04-12 15:00:00,214.178,214.465,212.597,213.322,2773382,NVDA
2022-04-12 14:00:00,215.217,216.443,213.036,213.384,3113606,NVDA
2022-04-12 13:00:00,218.114,218.761,216.772,216.891,1907747,NVDA
2022-04-12 12:00:00,218.833,219.191,216.722,217.118,2207508,NVDA
2022-04-12 11:00:00,217.725,219.91,216.372,219.715,3318781,NVDA
2022-04-12 10:00:00,225.467,227.023,221.117,221.274,4961344,NVDA
2022-04-12 09:00:00,225.137,225.674,218.83,225.31,8247092,NVDA
2022-04-11 15:00:00,220.352,221.149,219.12,219.446,1987303,NVDA
2022-04-11 14:00:00,218.544,219.75,217.771,218.237,1841966,NVDA
2022-04-11 13:00:00,218.404,220.159,218.39,219.427,2503674,NVDA
2022-04-11 12:00:00,217.934,218.251,216.372,216.779,2046185,NVDA
2022-04-11 11:00:00,218.524,219.5,217.701,218.207,2482632,NVDA
2022-04-11 10:00:00,219.523,222.976,217.721,218.417,4796601,NVDA
2022-04-11 09:00:00,221.86,222.267,218.496,219.611,7568947,NVDA
2022-04-08 15:00:00,231.81,233.047,231.007,231.663,2321478,NVDA
2022-04-08 14:00:00,232.03,233.017,230.588,230.986,2235431,NVDA
2022-04-08 13:00:00,234.897,234.905,231.996,232.194,1867941,NVDA
2022-04-08 12:00:00,233.288,234.945,232.705,234.449,2518892,NVDA
2022-04-08 11:00:00,234.837,235.704,232.326,232.687,2887825,NVDA
2022-04-08 10:00:00,232.13,233.996,230.857,233.531,4718189,NVDA
2022-04-08 09:00:00,238.923,238.991,232.006,232.143,5725503,NVDA
2022-04-07 15:00:00,242.609,244.355,242.455,243.351,3347276,NVDA
2022-04-07 14:00:00,240.291,241.608,239.109,240.265,2806447,NVDA
2022-04-07 13:00:00,236.166,239.51,235.962,239.156,2709808,NVDA
2022-04-07 12:00:00,237.814,239.24,236.661,237.078,2656343,NVDA
2022-04-07 11:00:00,242.039,243.316,240.008,240.444,2294962,NVDA
2022-04-07 10:00:00,245.332,246.973,243.624,244.82,3375414,NVDA
2022-04-07 09:00:00,244.107,246.523,241.116,245.309,4810358,NVDA
2022-04-06 15:00:00,246.964,249.64,243.933,244.41,4542644,NVDA
2022-04-06 14:00:00,243.398,247.982,240.048,241.653,4880512,NVDA
2022-04-06 13:00:00,240.521,242.407,239.898,242.397,2025874,NVDA
2022-04-06 12:00:00,242.759,243.256,239.948,240.949,2717429,NVDA
2022-04-06 11:00:00,244.657,245.754,243.374,244.041,2873882,NVDA
2022-04-06 10:00:00,246.894,247.492,244.461,244.468,3930801,NVDA
2022-04-06 09:00:00,249.082,252.747,246.79,246.828,6587246,NVDA
2022-04-05 15:00:00,260.77,261.039,258.558,258.965,2200412,NVDA
2022-04-05 14:00:00,260.36,261.938,259.507,260.744,1839494,NVDA
2022-04-05 13:00:00,261.979,263.386,261.065,262.112,1467121,NVDA
2022-04-05 12:00:00,262.348,263.736,261.055,261.133,1572748,NVDA
2022-04-05 11:00:00,263.188,264.465,262.574,262.921,1827260,NVDA
2022-04-05 10:00:00,267.763,268.191,263.323,264.61,3848050,NVDA
2022-04-05 09:00:00,272.408,272.917,267.429,267.886,3402344,NVDA
2022-04-04 15:00:00,272.458,274.155,271.874,273.571,1904136,NVDA
2022-04-04 14:00:00,273.189,273.198,270.516,271.682,1794659,NVDA
2022-04-04 13:00:00,272.967,273.027,271.375,272.228,1251006,NVDA
2022-04-04 12:00:00,273.757,274.405,273.163,273.95,1151308,NVDA
2022-04-04 11:00:00,271.059,272.907,270.915,272.856,1615739,NVDA
2022-04-04 10:00:00,272.818,274.455,271.005,271.949,3187882,NVDA
2022-04-04 09:00:00,267.004,273.017,265.85,272.89,3915312,NVDA
2022-04-01 15:00:00,264.796,266.213,263.073,263.704,2333497,NVDA
2022-04-01 14:00:00,263.237,264.445,262.574,264.26,2017187,NVDA
2022-04-01 13:00:00,263.587,263.856,262.394,263.041,1909002,NVDA
2022-04-01 12:00:00,265.056,266.233,264.122,265.828,2285190,NVDA
2022-04-01 11:00:00,269.022,270.08,266.19,266.478,2736256,NVDA
2022-04-01 10:00:00,267.848,269.31,265.521,267.097,3981381,NVDA
2022-04-01 09:00:00,273.317,274.685,265.99,267.916,5183862,NVDA
2022-05-31 15:00:00,185.4,187.562,184.816,187.249,2675393,NVDA
2022-05-31 14:00:00,189.064,189.26,187.373,187.758,2070439,NVDA
2022-05-31 13:00:00,189.449,189.65,187.493,187.808,2033491,NVDA
2022-05-31 12:00:00,189.314,190.215,187.628,189.206,2819696,NVDA
2022-05-31 11:00:00,188.055,189.111,186.364,186.819,3131006,NVDA
2022-05-31 10:00:00,185.488,187.692,183.387,187.059,4675623,NVDA
2022-05-31 09:00:00,189.604,191.808,183.307,185.491,7939018,NVDA
2022-05-27 15:00:00,187.226,188.621,187.073,188.213,3493598,NVDA
2022-05-27 14:00:00,186.147,186.903,185.405,186.785,2944308,NVDA
2022-05-27 13:00:00,185.658,186.303,185.345,185.77,2175348,NVDA
2022-05-27 12:00:00,185.323,185.994,184.726,185.061,2317617,NVDA
2022-05-27 11:00:00,184.169,184.865,183.437,184.284,3585122,NVDA
2022-05-27 10:00:00,182.851,186.613,182.508,184.821,7807102,NVDA
2022-05-27 09:00:00,181.672,185.694,180.81,182.903,9826809,NVDA
2022-05-26 15:00:00,179.854,179.99,177.314,177.479,4054950,NVDA
2022-05-26 14:00:00,179.317,180.06,179.112,179.617,2867032,NVDA
2022-05-26 13:00:00,179.222,179.49,178.103,178.717,3252678,NVDA
2022-05-26 12:00:00,176.977,179.77,176.375,179.167,5743011,NVDA
2022-05-26 11:00:00,174.791,176.763,174.646,175.166,5814525,NVDA
2022-05-26 10:00:00,170.833,173.926,168.673,172.813,8859387,NVDA
2022-05-26 09:00:00,160.144,171.698,160.052,170.786,16931676,NVDA
2022-05-25 15:00:00,169.125,170.939,168.972,169.387,4307352,NVDA
2022-05-25 14:00:00,167.092,169.171,165.046,168.969,5146542,NVDA
2022-05-25 13:00:00,166.72,166.813,165.676,166.306,2124263,NVDA
2022-05-25 12:00:00,166.378,167.712,165.653,166.3,3643502,NVDA
2022-05-25 11:00:00,165.129,165.984,164.037,165.431,3786892,NVDA
2022-05-25 10:00:00,164.075,166.733,163.079,166.698,5126529,NVDA
2022-05-25 09:00:00,160.044,166.833,159.832,164.122,8813671,NVDA
2022-05-24 15:00:00,160.194,161.229,159.582,160.676,2833032,NVDA
2022-05-24 14:00:00,162.142,163.146,161.101,161.211,2572713,NVDA
2022-05-24 13:00:00,161.793,161.838,160.491,161.155,2428674,NVDA
2022-05-24 12:00:00,161.533,164.325,161.19,162.334,2694117,NVDA
2022-05-24 11:00:00,160.144,160.929,159.393,160.666,2851613,NVDA
2022-05-24 10:00:00,159.165,160.409,157.634,160.336,5330705,NVDA
2022-05-24 09:00:00,164.989,165.804,158.993,159.075,6356313,NVDA
2022-05-23 15:00:00,167.896,168.681,166.885,167.399,2629272,NVDA
2022-05-23 14:00:00,167.287,168.132,166.655,167.559,2649089,NVDA
2022-05-23 13:00:00,166.717,166.763,165.176,165.671,2223328,NVDA
2022-05-23 12:00:00,166.927,168.888,166.355,166.81,4838350,NVDA
2022-05-23 11:00:00,164.175,166.783,163.678,166.31,3696941,NVDA
2022-05-23 10:00:00,164.45,165.694,162.429,164.272,5086622,NVDA
2022-05-23 09:00:00,162.432,168.112,161.62,164.332,8091783,NVDA
2022-05-20 15:00:00,160.184,162.937,159.482,162.744,3646386,NVDA
2022-05-20 14:00:00,160.614,160.829,158.693,159.407,3070022,NVDA
2022-05-20 13:00:00,158.706,159.241,157.384,157.609,2779538,NVDA
2022-05-20 12:00:00,162.332,162.537,159.392,159.957,3722697,NVDA
2022-05-20 11:00:00,164.3,165.025,161.549,163.283,4719967,NVDA
2022-05-20 10:00:00,168.965,169.241,165.026,167.928,5161846,NVDA
2022-05-20 09:00:00,173.171,173.926,167.604,168.927,7788467,NVDA
2022-05-19 15:00:00,174.58,175.314,171.709,171.849,2600126,NVDA
2022-05-19 14:00:00,174.17,174.246,172.544,173.433,2165890,NVDA
2022-05-19 13:00:00,173.042,173.47,171.15,172.034,2471801,NVDA
2022-05-19 12:00:00,176.048,176.293,174.137,175.516,2458401,NVDA
2022-05-19 11:00:00,174.227,175.544,172.958,173.947,3925694,NVDA
2022-05-19 10:00:00,170.264,173.674,170.071,171.225,5783995,NVDA
2022-05-19 09:00:00,169.205,173.936,167.165,170.336,8794676,NVDA
2022-05-18 15:00:00,168.87,170.389,168.501,169.127,2419389,NVDA
2022-05-18 14:00:00,169.754,170.639,169.332,170.251,1815585,NVDA
2022-05-18 13:00:00,173.221,173.286,170.001,170.426,2095629,NVDA
2022-05-18 12:00:00,173.261,173.601,170.99,171.745,2662916,NVDA
2022-05-18 11:00:00,180.014,180.03,173.597,173.753,3590222,NVDA
2022-05-18 10:00:00,178.193,180.999,178.043,179.198,4050393,NVDA
2022-05-18 09:00:00,176.947,179.554,175.396,178.218,5573603,NVDA
2022-05-17 15:00:00,180.353,182.118,180.201,181.533,3133097,NVDA
2022-05-17 14:00:00,179.984,181.368,176.724,177.529,3535830,NVDA
2022-05-17 13:00:00,179.035,180.159,178.323,179.367,1946457,NVDA
2022-05-17 12:00:00,181.152,181.308,178.942,179.898,2846244,NVDA
2022-05-17 11:00:00,177.516,179.87,176.834,179.861,3285858,NVDA
2022-05-17 10:00:00,179.165,180.559,177.583,178.233,4470003,NVDA
2022-05-17 09:00:00,180.513,183.526,178.612,179.083,7992235,NVDA
2022-05-16 15:00:00,175.653,175.974,173.428,173.827,2159829,NVDA
2022-05-16 14:00:00,175.149,176.413,174.307,176.33,2493572,NVDA
2022-05-16 13:00:00,172.861,175.195,172.319,175.024,2203139,NVDA
2022-05-16 12:00:00,174.879,175.714,173.388,173.753,2571282,NVDA
2022-05-16 11:00:00,172.441,174.236,171.789,172.684,3325303,NVDA
2022-05-16 10:00:00,175.201,177.702,172.918,177.573,4531694,NVDA
2022-05-16 09:00:00,174.909,176.673,170.88,175.201,6849145,NVDA
2022-05-13 15:00:00,176.837,178.281,176.245,178.228,2924815,NVDA
2022-05-13 14:00:00,175.978,175.999,173.408,174.172,3321799,NVDA
2022-05-13 13:00:00,177.646,178.072,176.474,177.087,2061679,NVDA
2022-05-13 12:00:00,176.767,179.105,176.469,178.218,3779423,NVDA
2022-05-13 11:00:00,174.569,176.074,173.897,175.92,3135302,NVDA
2022-05-13 10:00:00,171.989,174.565,171.35,173.829,5235560,NVDA
2022-05-13 09:00:00,167.746,173.896,165.751,171.984,9262759,NVDA
2022-05-12 15:00:00,156.248,160.11,156.006,158.388,3646610,NVDA
2022-05-12 14:00:00,156.768,157.692,156.066,157.09,2427575,NVDA
2022-05-12 13:00:00,161.183,161.948,159.27,160.226,1842603,NVDA
2022-05-12 12:00:00,159.205,160.959,157.624,160.776,4181953,NVDA
2022-05-12 11:00:00,166.608,167.712,164.028,164.962,3551543,NVDA
2022-05-12 10:00:00,158.945,164.835,157.245,163.623,5910938,NVDA
2022-05-12 09:00:00,162.222,163.137,156.316,159.147,9308517,NVDA
2022-05-11 15:00:00,167.886,168.181,166.175,167.069,3515513,NVDA
2022-05-11 14:00:00,168.216,170.389,167.674,168.825,3319111,NVDA
2022-05-11 13:00:00,170.448,171.179,169.192,169.737,2561117,NVDA
2022-05-11 12:00:00,172.871,174.266,171.45,171.655,2486106,NVDA
2022-05-11 11:00:00,174.609,174.684,169.911,172.694,3961051,NVDA
2022-05-11 10:00:00,173.89,177.163,171.49,175.528,4965517,NVDA
2022-05-11 09:00:00,173.131,177.332,169.282,173.822,7648732,NVDA
2022-05-10 15:00:00,178.835,180.11,177.224,177.862,2840364,NVDA
2022-05-10 14:00:00,179.135,180.519,177.024,178.178,4117430,NVDA
2022-05-10 13:00:00,172.741,176.152,172.413,175.99,2792223,NVDA
2022-05-10 12:00:00,173.271,175.045,172.728,173.308,2949436,NVDA
2022-05-10 11:00:00,173.196,174.179,170.071,171.804,4961405,NVDA
2022-05-10 10:00:00,176.667,181.798,176.275,178.767,7556341,NVDA
2022-05-10 09:00:00,176.757,177.493,170.91,176.71,7587092,NVDA
2022-05-09 15:00:00,171.273,172.507,169.442,169.876,3335862,NVDA
2022-05-09 14:00:00,170.773,171.538,169.642,169.837,2546909,NVDA
2022-05-09 13:00:00,172.841,173.306,171.829,172.724,2288182,NVDA
2022-05-09 12:00:00,174.34,176.563,172.908,175.451,3007056,NVDA
2022-05-09 11:00:00,174.09,175.065,172.429,172.724,3746907,NVDA
2022-05-09 10:00:00,180.413,180.809,174.926,175.001,4455624,NVDA
2022-05-09 09:00:00,180.154,182.367,178.422,180.376,6461498,NVDA
2022-05-06 15:00:00,185.148,185.514,183.677,184.641,2419018,NVDA
2022-05-06 14:00:00,187.056,187.513,185.635,186.21,1916231,NVDA
2022-05-06 13:00:00,191.542,191.738,187.962,188.927,2346745,NVDA
2022-05-06 12:00:00,187.617,191.258,186.933,189.716,3281323,NVDA
2022-05-06 11:00:00,191.472,194.925,189.181,193.098,5080111,NVDA
2022-05-06 10:00:00,182.811,189.79,182.508,186.939,5980239,NVDA
2022-05-06 09:00:00,186.976,188.002,179.711,182.758,6703576,NVDA
2022-05-05 15:00:00,187.866,188.192,184.806,185.159,3199800,NVDA
2022-05-05 14:00:00,186.587,188.491,185.875,185.9,2723463,NVDA
2022-05-05 13:00:00,189.627,191.998,189.501,190.236,2718998,NVDA
2022-05-05 12:00:00,186.687,190.659,185.865,189.926,3555882,NVDA
2022-05-05 11:00:00,189.948,190.035,187.333,188.344,3425020,NVDA
2022-05-05 10:00:00,193.66,193.733,189.531,190.056,4578636,NVDA
2022-05-05 09:00:00,198.505,199.051,193.367,193.587,4971073,NVDA
2022-05-04 15:00:00,198.225,203.796,198.172,202.273,6158062,NVDA
2022-05-04 14:00:00,192.8,195.085,189.92,192.743,3612223,NVDA
2022-05-04 13:00:00,192.161,193.331,191.329,192.038,1993281,NVDA
2022-05-04 12:00:00,189.069,192.407,188.592,192.174,2503605,NVDA
2022-05-04 11:00:00,189.704,189.87,188.212,188.502,2333625,NVDA
2022-05-04 10:00:00,192.001,192.377,188.752,190.016,4610936,NVDA
2022-05-04 09:00:00,199.064,199.59,191.718,191.974,5187310,NVDA
2022-05-03 15:00:00,196.262,197.133,195.195,195.63,2585469,NVDA
2022-05-03 14:00:00,197.016,197.173,193.876,194.102,1751007,NVDA
2022-05-03 13:00:00,194.718,197.282,194.593,196.579,2424358,NVDA
2022-05-03 12:00:00,194.728,195.644,192.797,193.547,1972138,NVDA
2022-05-03 11:00:00,193.56,195.724,192.597,194.781,3048478,NVDA
2022-05-03 10:00:00,195.578,198.052,193.327,195.171,4445335,NVDA
2022-05-03 09:00:00,193.819,195.704,191.129,195.56,5005991,NVDA
2022-05-02 15:00:00,188.795,193.196,188.402,192.314,4226414,NVDA
2022-05-02 14:00:00,187.178,188.551,185.865,186.779,2367375,NVDA
2022-05-02 13:00:00,188.485,188.971,186.754,187.239,2209046,NVDA
2022-05-02 12:00:00,189.893,191.948,188.322,191.13,2861951,NVDA
2022-05-02 11:00:00,188.175,189.82,187.084,188.867,3018743,NVDA
2022-05-02 10:00:00,189.183,190.759,185.905,190.416,4029045,NVDA
2022-05-02 09:00:00,185.198,191.009,183.717,189.117,5835220,NVDA
2022-06-30 15:00:00,152.045,152.309,150.644,152.19,3691663,NVDA
2022-06-30 14:00:00,153.544,153.558,152.323,153.136,2501048,NVDA
2022-06-30 13:00:00,154.173,154.557,152.363,152.847,2262165,NVDA
2022-06-30 12:00:00,154.118,154.917,152.493,154.795,3032589,NVDA
2022-06-30 11:00:00,150.716,154.567,150.384,154.246,4796733,NVDA
2022-06-30 10:00:00,150.082,150.481,148.496,148.88,5356323,NVDA
2022-06-30 09:00:00,153.394,154.207,149.515,150.123,8161524,NVDA
2022-06-29 15:00:00,153.843,154.997,153.642,154.905,2345567,NVDA
2022-06-29 14:00:00,154.293,154.847,153.951,154.405,1719042,NVDA
2022-06-29 13:00:00,154.043,154.627,153.202,153.846,1603442,NVDA
2022-06-29 12:00:00,154.813,154.967,152.892,152.952,1589195,NVDA
2022-06-29 11:00:00,154.241,154.597,153.282,154.465,2748739,NVDA
2022-06-29 10:00:00,154.331,156.046,152.363,154.156,4374568,NVDA
2022-06-29 09:00:00,158.01,158.075,151.573,154.32,8817241,NVDA
2022-06-28 15:00:00,160.098,160.503,159.317,160.19,2061805,NVDA
2022-06-28 14:00:00,160.788,161.492,160.056,160.472,1289142,NVDA
2022-06-28 13:00:00,161.727,161.732,160.066,161.05,1633847,NVDA
2022-06-28 12:00:00,161.108,161.682,160.376,161.669,2416019,NVDA
2022-06-28 11:00:00,164.834,165.119,163.004,163.023,2160008,NVDA
2022-06-28 10:00:00,168.801,169.236,165.881,166.306,4293239,NVDA
2022-06-28 09:00:00,168.861,171.884,167.71,168.784,5131191,NVDA
2022-06-27 15:00:00,169.421,169.586,168.479,169.185,1853651,NVDA
2022-06-27 14:00:00,168.701,169.636,168.489,169.313,1385013,NVDA
2022-06-27 13:00:00,169.96,170.255,169.229,169.763,1749526,NVDA
2022-06-27 12:00:00,170.1,170.295,168.976,169.074,1828722,NVDA
2022-06-27 11:00:00,170.615,170.925,169.548,170.722,2816361,NVDA
2022-06-27 10:00:00,167.882,169.186,166.591,167.365,3768533,NVDA
2022-06-27 09:00:00,172.998,173.163,166.116,167.851,6135954,NVDA
2022-06-24 15:00:00,169.291,169.336,168.669,168.907,1472707,NVDA
2022-06-24 14:00:00,168.142,169.016,167.93,168.894,1185855,NVDA
2022-06-24 13:00:00,168.961,169.176,168.339,168.454,1056151,NVDA
2022-06-24 12:00:00,168.252,168.886,168.131,168.684,1467514,NVDA
2022-06-24 11:00:00,169.491,170.109,167.88,168.519,2942602,NVDA
2022-06-24 10:00:00,165.814,169.855,165.811,169.703,5388412,NVDA
2022-06-24 09:00:00,164.894,166.908,162.964,165.836,6867868,NVDA
2022-06-23 15:00:00,160.248,161.252,159.936,161.07,2053370,NVDA
2022-06-23 14:00:00,159.759,160.073,159.297,159.981,1568459,NVDA
2022-06-23 13:00:00,159.694,159.893,158.628,158.991,2100317,NVDA
2022-06-23 12:00:00,161.517,161.582,159.966,161.14,2404749,NVDA
2022-06-23 11:00:00,163.346,163.606,161.965,163.068,2404779,NVDA
2022-06-23 10:00:00,161.782,163.296,160.396,162.639,4466666,NVDA
2022-06-23 09:00:00,164.924,165.719,159.367,161.777,6408472,NVDA
2022-06-22 15:00:00,165.364,165.709,163.993,164.048,1914783,NVDA
2022-06-22 14:00:00,164.804,166.488,164.722,165.367,2517615,NVDA
2022-06-22 13:00:00,164.375,164.809,163.783,164.487,1369480,NVDA
2022-06-22 12:00:00,163.186,163.8,162.534,163.558,2126570,NVDA
2022-06-22 11:00:00,164.829,165.139,163.883,164.807,2158031,NVDA
2022-06-22 10:00:00,164.47,166.058,163.627,165.944,3821589,NVDA
2022-06-22 09:00:00,162.137,165.369,161.665,164.437,5602278,NVDA
2022-06-21 15:00:00,166.96,167.257,166.041,166.206,1884799,NVDA
2022-06-21 14:00:00,167.722,167.752,166.691,166.935,1944207,NVDA
2022-06-21 13:00:00,168.811,169.096,168.13,168.174,1619433,NVDA
2022-06-21 12:00:00,167.322,168.007,166.791,167.275,2053591,NVDA
2022-06-21 11:00:00,169.141,169.945,168.429,169.266,2603203,NVDA
2022-06-21 10:00:00,168.981,169.935,168.213,168.334,4189554,NVDA
2022-06-21 09:00:00,164.61,168.986,163.933,168.934,7643476,NVDA
2022-06-17 15:00:00,158.115,158.644,156.719,158.522,2550866,NVDA
2022-06-17 14:00:00,158.47,158.874,158.068,158.522,1557368,NVDA
2022-06-17 13:00:00,157.97,159.643,157.758,158.799,2788381,NVDA
2022-06-17 12:00:00,156.476,157.555,155.95,157.223,1874677,NVDA
2022-06-17 11:00:00,155.242,157.785,154.582,157.261,3245119,NVDA
2022-06-17 10:00:00,158.759,158.844,154.223,154.995,4097539,NVDA
2022-06-17 09:00:00,156.351,159.823,156.319,158.742,8097295,NVDA
2022-06-16 15:00:00,154.463,156.306,154.361,155.934,3003125,NVDA
2022-06-16 14:00:00,154.513,154.917,154.121,154.176,1585769,NVDA
2022-06-16 13:00:00,156.225,156.746,155.33,156.374,1818572,NVDA
2022-06-16 12:00:00,155.562,155.777,154.421,155.624,1924368,NVDA
2022-06-16 11:00:00,154.663,157.085,154.551,156.654,3195005,NVDA
2022-06-16 10:00:00,156.137,157.165,155.22,156.555,3536774,NVDA
2022-06-16 09:00:00,158.49,159.297,155.77,156.137,6201565,NVDA
2022-06-15 15:00:00,164.464,167.197,163.773,167.115,3688198,NVDA
2022-06-15 14:00:00,163.71,165.059,159.127,161.235,4723527,NVDA
2022-06-15 13:00:00,161.797,163.111,161.665,162.889,1404812,NVDA
2022-06-15 12:00:00,162.616,163.241,162.484,162.979,1554109,NVDA
2022-06-15 11:00:00,161.967,162.951,161.615,161.73,2674001,NVDA
2022-06-15 10:00:00,161.267,163.73,161.025,161.959,3505828,NVDA
2022-06-15 09:00:00,160.818,163.341,160.436,161.36,5618695,NVDA
2022-06-14 15:00:00,157.53,157.615,155.83,157.273,2710217,NVDA
2022-06-14 14:00:00,158.03,158.744,157.578,158.66,1840603,NVDA
2022-06-14 13:00:00,157.79,160.533,157.618,159.811,2798647,NVDA
2022-06-14 12:00:00,158.939,158.964,157.319,157.547,2050497,NVDA
2022-06-14 11:00:00,156.991,158.245,156.239,157.743,2624349,NVDA
2022-06-14 10:00:00,157.53,158.125,154.871,155.569,3077754,NVDA
2022-06-14 09:00:00,157.361,159.054,153.991,157.503,5289231,NVDA
2022-06-13 15:00:00,157.71,158.834,156.589,156.654,3286480,NVDA
2022-06-13 14:00:00,159.849,159.883,158.438,158.472,1860331,NVDA
2022-06-13 13:00:00,158.949,159.224,158.418,158.741,1958811,NVDA
2022-06-13 12:00:00,158.49,159.653,158.058,159.581,2300713,NVDA
2022-06-13 11:00:00,157.5,158.614,156.469,157.613,3286890,NVDA
